id,region,original_name,before,level,matched_on,suggested_name,confidence,rationale,final_name,decision
807,france,PRIX JOURNALISTE,PRIX JOURNALISTE,needs_translation,,记者锦标,low,Prix Journaliste，Journaliste 意为记者，疑以马名命名，译法未定型；低置信度复核：冠名/补充说明剥离及主体译名已修正；该赛事为障碍赛，补回赛事类型。,记者障碍锦标,已修正
808,france,PRIX WILLIAM ET ALEC HEAD,PRIX WILLIAM ET ALEC HEAD,needs_translation,,威廉与亚历克·海德锦标,low,Prix William et Alec Head 人名音译；低置信度复核：冠名/补充说明剥离及主体译名已修正；该赛事为障碍赛，补回赛事类型。,威廉与亚历克·海德障碍锦标,已修正
810,france,PRIX AMADOU,PRIX AMADOU,needs_translation,,阿马杜锦标,low,Prix Amadou，Amadou 意为火绒（疑为马名），音译未定型；低置信度复核：冠名/补充说明剥离及主体译名已修正；该赛事为跨栏赛，补回赛事类型。,阿马杜跨栏锦标,已修正
811,france,PRIX LEON RAMBAUD,PRIX LEON RAMBAUD,needs_translation,,莱昂·朗博锦标,low,Prix Léon Rambaud 人名音译，译法未定型；低置信度复核：冠名/补充说明剥离及主体译名已修正；该赛事为跨栏赛，补回赛事类型。,莱昂·朗博跨栏锦标,已修正
812,france,PRIX JEAN STERN,PRIX JEAN STERN,needs_translation,,让·斯特恩锦标,low,Prix Jean Stern 人名音译；低置信度复核：冠名/补充说明剥离及主体译名已修正；该赛事为障碍赛，补回赛事类型。,让·斯特恩障碍锦标,已修正
813,france,PRIX HOPPER,PRIX HOPPER,needs_translation,,霍珀锦标,low,Prix Hopper 疑以马名命名，音译未定型；低置信度复核：冠名/补充说明剥离及主体译名已修正；该赛事为障碍赛，补回赛事类型。,霍珀障碍锦标,已修正
815,france,GRAND STEEPLE-CHASE MASTERS - PRIX INGRE,GRAND STEEPLE-CHASE MASTERS - PRIX INGRE,needs_translation,,安格雷锦标,low,Prix Ingré 去掉 Grand Steeple-Chase Masters 系列冠名（base 未剥离），Ingré 为奥尔良附近城镇；低置信度复核：冠名/补充说明剥离及主体译名已修正；Grand Steeple-Chase Masters为系列标签，Ingré为赛事主体。,安格尔障碍锦标,已修正
816,france,PRIX ROMATI,PRIX ROMATI,needs_translation,,罗马蒂锦标,low,Prix Romati 疑以马名命名，音译未定型；低置信度复核：冠名/补充说明剥离及主体译名已修正；该赛事为障碍赛，补回赛事类型。,罗马蒂障碍锦标,已修正
817,france,PRIX SAGAN,PRIX SAGAN,needs_translation,,萨冈锦标,low,Prix Sagan 名称音译（疑以马名命名），译法未定型；低置信度复核：冠名/补充说明剥离及主体译名已修正；该赛事为跨栏赛，补回赛事类型。,萨冈跨栏锦标,已修正
818,france,RACING TV GRANDE COURSE DE HAIES D’AUTEUIL,RACING TV GRANDE COURSE DE HAIES D’AUTEUIL,needs_translation,,奥特伊大跨栏赛,medium,Grande Course de Haies d'Auteuil 去掉 Racing TV 冠名（base 未剥离），Haies 为跨栏、Auteuil 译奥特伊，译法未定型；复核通过。,奥特伊大跨栏赛,通过
819,france,PRIX AGUADO,PRIX AGUADO,needs_translation,,阿瓜多锦标,low,Prix Aguado 人名/马名音译，译法未定型；低置信度复核：冠名/补充说明剥离及主体译名已修正；该赛事为跨栏赛，补回赛事类型。,阿瓜多跨栏锦标,已修正
820,france,PRIX ALAIN DU BREIL - COURSE DE HAIES DE PRINTEMPS DES QUATRE ANS,PRIX ALAIN DU BREIL - COURSE DE HAIES DE PRINTEMPS DES QUATRE ANS,needs_translation,,阿兰·杜·布勒伊春季跨栏大赛,low,全名为 Prix Alain du Breil - Course de Haies de Printemps des Quatre Ans（四岁马春季跨栏赛），人名音译加意译；低置信度复核：冠名/补充说明剥离及主体译名已修正；保留赛事专名和四岁马春季跨栏身份。,阿兰·迪布雷伊四岁马春季跨栏锦标,已修正
821,france,PRIX FERDINAND DUFAURE,PRIX FERDINAND DUFAURE,needs_translation,,费迪南·迪福尔锦标,low,Prix Ferdinand Dufaure 人名音译，译法未定型；低置信度复核：冠名/补充说明剥离及主体译名已修正；该赛事为障碍赛，补回赛事类型。,费迪南·迪福尔障碍锦标,已修正
822,france,GRAND STEEPLE-CHASE DE PARIS,GRAND STEEPLE-CHASE DE PARIS,history,Grand Steeple-Chase de Paris,巴黎大障碍赛,high,历史赛事已上线译名（Grand Steeple-Chase de Paris）；复核通过。,巴黎大障碍赛,通过
824,france,PRIX QUESTARABAD,PRIX QUESTARABAD,needs_translation,,奎斯塔拉巴德锦标,low,Prix Questarabad 以马名命名，音译未定型；低置信度复核：冠名/补充说明剥离及主体译名已修正；该赛事为跨栏赛，补回赛事类型。,凯斯塔拉巴德跨栏锦标,已修正
825,france,PRIX HYPOTHESE,PRIX HYPOTHESE,needs_translation,,假设锦标,low,Prix Hypothèse，Hypothèse 意为假设（疑以马名命名），意译未定型；低置信度复核：冠名/补充说明剥离及主体译名已修正；该赛事为跨栏赛，补回赛事类型。,假设跨栏锦标,已修正
826,france,PRIX LA PERICHOLE,PRIX LA PERICHOLE,needs_translation,,佩里绍勒锦标,low,Prix La Périchole 源自奥芬巴赫歌剧名，音译未定型；低置信度复核：冠名/补充说明剥离及主体译名已修正；该赛事为障碍赛，补回赛事类型。,拉佩里绍勒障碍锦标,已修正
827,france,PRIX DES DRAGS,PRIX DES DRAGS,needs_translation,,德拉格锦标,low,Prix des Drags，Drags 含义（猎车/狩猎）不明，取音译，译法未定型；低置信度复核：冠名/补充说明剥离及主体译名已修正；该赛事为障碍赛，补回赛事类型。,德拉格斯障碍锦标,已修正
829,france,PRIX DE CHAMBL Y,PRIX DE CHAMBL Y,needs_translation,,尚布利锦标,medium,Prix de Chambly，Chambly 为瓦兹省城镇（base 中 'CHAMBL Y' 疑为断字）；复核后修正；该赛事为跨栏赛，补回赛事类型。,尚布利跨栏锦标,已修正
830,france,PRIX DE COMPIEGNE,PRIX DE COMPIEGNE,needs_translation,,贡比涅锦标,medium,Prix de Compiègne，Compiègne 通行译名贡比涅；复核后修正；该赛事为跨栏赛，补回赛事类型。,贡比涅跨栏锦标,已修正
833,france,PRIX DE MAISONS-LAFFITTE,PRIX DE MAISONS-LAFFITTE,needs_translation,,迈松拉菲特锦标,medium,Prix de Maisons-Laffitte，Maisons-Laffitte 通行译名迈松拉菲特；复核后修正；该赛事为跨栏赛，补回赛事类型。,迈松拉菲特跨栏锦标,已修正
834,france,PRIX DE LA GASCOGNE,PRIX DE LA GASCOGNE,needs_translation,,加斯科涅锦标,medium,Prix de la Gascogne，Gascogne 通行译名加斯科涅；复核后修正；该赛事为障碍赛，补回赛事类型。,加斯科涅障碍锦标,已修正
835,france,PRIX MONTGOMERY,PRIX MONTGOMERY,needs_translation,,蒙哥马利锦标,medium,Prix Montgomery，Montgomery 通行译名蒙哥马利；复核后修正；该赛事为障碍赛；尾部H为让赛说明，不写入名称。,蒙哥马利障碍锦标,已修正
836,france,PRIX MAGNE,PRIX MAGNE,needs_translation,,马涅锦标,low,Prix Magne 人名/马名音译，译法未定型；低置信度复核：冠名/补充说明剥离及主体译名已修正；该赛事为跨栏赛，补回赛事类型。,马涅跨栏锦标,已修正
838,france,PRIX CARMARTHEN,PRIX CARMARTHEN,needs_translation,,卡马森锦标,low,Prix Carmarthen，Carmarthen 为威尔士城镇卡马森；低置信度复核：冠名/补充说明剥离及主体译名已修正；该赛事为跨栏赛，补回赛事类型。,卡马森跨栏锦标,已修正
840,france,PRIX ORCADA,PRIX ORCADA,needs_translation,,奥尔卡达锦标,low,Prix Orcada 疑以马名命名，音译未定型；低置信度复核：冠名/补充说明剥离及主体译名已修正；该赛事为障碍赛，补回赛事类型。,奥尔卡达障碍锦标,已修正
841,france,PRIX HEROS XII,PRIX HEROS XII,needs_translation,,英雄十二世锦标,low,Prix Héros XII 以名驹 Héros XII（英雄十二世）命名，意译未定型；低置信度复核：冠名/补充说明剥离及主体译名已修正；该赛事为障碍赛，补回赛事类型。,英雄十二障碍锦标,已修正
844,france,PRIX SERGE LANDON - GRAND PRIX D’AUTOMNE,PRIX SERGE LANDON - GRAND PRIX D’AUTOMNE,needs_translation,,秋季大赛,medium,正式名为 Grand Prix d'Automne（秋季大赛），Prix Serge Landon 为冠名部分，人名不入译名；复核后修正；Serge Landon为纪念附名；Grand Prix d’Automne为赛事核心名称。,秋季大跨栏赛,已修正
845,france,PRIX CONGRESS,PRIX CONGRESS,needs_translation,,康格雷斯锦标,low,Prix Congress 疑以马名命名，取音译，译法未定型；低置信度复核：冠名/补充说明剥离及主体译名已修正；该赛事为障碍赛，补回赛事类型。,国会障碍锦标,已修正
846,france,PRIX CAMBACERES - GRANDE COURSE DE HAIES DES 3 ANS,PRIX CAMBACERES - GRANDE COURSE DE HAIES DES 3 ANS,needs_translation,,康巴塞雷斯三岁跨栏大赛,low,全名为 Prix Cambacérès - Grande Course de Haies des 3 Ans（三岁马跨栏大赛），Cambacérès 人名音译；低置信度复核：冠名/补充说明剥离及主体译名已修正；完整保留三岁马大跨栏赛事身份。,康巴塞雷斯三岁马跨栏大赛,已修正
847,france,PRIX RENAUD DU VIVIER - GRANDE COURSE DE HAIES DES 4 ANS,PRIX RENAUD DU VIVIER - GRANDE COURSE DE HAIES DES 4 ANS,needs_translation,,雷诺·迪维维耶四岁跨栏大赛,low,全名为 Prix Renaud du Vivier - Grande Course de Haies des 4 Ans（四岁马跨栏大赛），人名音译未定型；低置信度复核：冠名/补充说明剥离及主体译名已修正；完整保留四岁马大跨栏赛事身份。,雷诺·迪维维耶四岁马跨栏大赛,已修正
848,france,PRIX MAURICE GILLOIS - GRAND STEEPLE-CHASE DES 4 ANS,PRIX MAURICE GILLOIS - GRAND STEEPLE-CHASE DES 4 ANS,needs_translation,,莫里斯·吉卢瓦四岁大障碍赛,low,全名为 Prix Maurice Gillois - Grand Steeple-Chase des 4 Ans（四岁马大障碍赛），人名音译未定型；低置信度复核：冠名/补充说明剥离及主体译名已修正；完整保留四岁马大障碍赛事身份。,莫里斯·吉卢瓦四岁马大障碍赛,已修正
849,france,PRIX FONDEUR,PRIX FONDEUR,needs_translation,,丰德尔锦标,low,Prix Fondeur，Fondeur 意为熔炼工（疑为马名），取音译，译法未定型；低置信度复核：冠名/补充说明剥离及主体译名已修正；Fondeur按语义译为“铸造者”，并补回障碍类型。,铸造者障碍锦标,已修正
852,france,PRIX LEOPOLD D’ORSETTI - GRANDE COURSE DE HAIES DE COMPIEGNE,PRIX LEOPOLD D’ORSETTI - GRANDE COURSE DE HAIES DE COMPIEGNE,needs_translation,,莱奥波德·多尔塞蒂贡比涅跨栏大赛,low,全名为 Prix Léopold d'Orsetti - Grande Course de Haies de Compiègne（贡比涅跨栏大赛），人名音译未定型；低置信度复核：冠名/补充说明剥离及主体译名已修正；Leopold d’Orsetti为纪念附名；Grande Course de Haies de Compiègne为赛事核心。,贡比涅大跨栏赛,已修正
853,france,PRIX SYTAJ,PRIX SYTAJ,needs_translation,,西塔吉锦标,low,Prix Sytaj 以马名命名，音译未定型；低置信度复核：冠名/补充说明剥离及主体译名已修正；该赛事为障碍赛，补回赛事类型。,西塔伊障碍锦标,已修正
854,france,PRIX ANDRE MICHEL,PRIX ANDRE MICHEL,needs_translation,,安德烈·米歇尔锦标,low,Prix André Michel 人名音译；低置信度复核：冠名/补充说明剥离及主体译名已修正；该赛事为跨栏赛，补回赛事类型。,安德烈·米歇尔跨栏锦标,已修正
856,france,PRIX MORGEX,PRIX MORGEX,needs_translation,,莫尔热锦标,low,Prix Morgex，Morgex 为意大利奥斯塔山谷小镇，译法未定型；低置信度复核：冠名/补充说明剥离及主体译名已修正；该赛事为障碍赛，补回赛事类型。,莫尔热障碍锦标,已修正
